T, Pr, Pm
27840, 550, 224 
27840, 550, 227 
27840, 550, 230 
27840, 550, 234 
27840, 550, 242 
27840, 550, 244 
27840, 550, 249 
27840, 550, 252 
27840, 550, 255 
27840, 550, 258 
27840, 550, 261 
27840, 550, 265 
27840, 550, 268 
27840, 550, 270 
27840, 550, 275 
27840, 550, 279 
27840, 550, 282 
27840, 550, 285 
27840, 550, 288 
27840, 550, 293 
27840, 550, 295 
27840, 550, 298 
27840, 550, 303 
27840, 550, 308 
27840, 550, 311 
27840, 550, 315 
27840, 550, 318 
27840, 550, 321 
27840, 550, 325 
27840, 550, 330 
27840, 550, 333 
27840, 550, 338 
27840, 550, 340 
27840, 550, 343 
27840, 550, 346 
27840, 550, 349 
27840, 550, 352 
27840, 550, 355 
27840, 550, 360 
27840, 550, 363 
27840, 550, 367 
27840, 550, 370 
27840, 550, 374 
27840, 550, 377 
27840, 550, 382 
27840, 550, 385 
27840, 550, 388 
27840, 550, 391 
27840, 550, 396 
27840, 550, 399 
27840, 550, 402 
27840, 550, 405 
27840, 550, 408 
27840, 550, 413 
27840, 550, 417 
27840, 550, 420 
27840, 550, 424 
27840, 550, 427 
27840, 550, 431 
27840, 550, 433 
27840, 550, 436 
27840, 550, 441 
27840, 550, 445 
27840, 550, 448 
27840, 550, 451 
27840, 550, 454 
27840, 550, 458 
27840, 550, 461 
27840, 550, 464 
27840, 550, 467 
27840, 550, 470 
27840, 550, 473 
27840, 550, 476 
27840, 550, 479 
27840, 550, 483 
27840, 550, 487 
27840, 550, 490 
27840, 550, 493 
27840, 550, 497 
27840, 550, 501 
27840, 550, 504 
27840, 550, 508 
27840, 550, 511 
27840, 550, 517 
27840, 550, 520 
27840, 550, 525 
27840, 550, 528 
27840, 550, 531 
27840, 550, 535 
27840, 550, 538 
27840, 550, 541 
27840, 550, 544 
27840, 550, 548 
27840, 550, 553 
27840, 550, 556 
27840, 550, 559 
27840, 550, 561 
27840, 550, 564 
27840, 550, 567 
27840, 550, 570 
27840, 550, 574 
27840, 550, 577 
27840, 550, 581 
27840, 550, 584 
27840, 550, 587 
27840, 550, 590 
27840, 550, 594 
27840, 550, 597 
27840, 550, 600 
27840, 550, 603 
27840, 550, 606 
27840, 550, 610 
27840, 550, 613 
27840, 550, 618 
27840, 550, 623 
27840, 550, 626 
27840, 550, 629 
27840, 550, 631 
27840, 550, 634 
27840, 550, 639 
27840, 550, 642 
27840, 550, 645 
27840, 550, 650 
27840, 550, 654 
27840, 550, 657 
27840, 550, 659 
27840, 550, 662 
27840, 550, 668 
27840, 550, 671 
27840, 550, 674 
27840, 550, 677 
27840, 550, 680 
27840, 550, 683 
27840, 550, 686 
27840, 550, 689 
27840, 550, 692 
27840, 550, 695 
27840, 550, 699 
27840, 550, 702 
27840, 550, 705 
27840, 550, 708 
27840, 550, 711 
27840, 550, 714 
27840, 550, 717 
27840, 550, 722 
27840, 550, 724 
27840, 550, 730 
27840, 550, 734 
27840, 550, 737 
27840, 550, 740 
27840, 550, 745 
27840, 550, 748 
27840, 550, 750 
27840, 550, 755 
27840, 550, 759 
27840, 550, 762 
27840, 550, 767 
27840, 550, 770 
27840, 550, 773 
27840, 550, 775 
27840, 550, 778 
27840, 550, 781 
27840, 550, 784 
27840, 550, 787 
27840, 550, 790 
27840, 550, 793 
27840, 550, 796 
27840, 550, 799 
27840, 550, 802 
27840, 550, 805 
27840, 550, 808 
27840, 550, 811 
27840, 550, 814 
27840, 550, 818 
27840, 550, 823 
27840, 550, 826 
27840, 550, 828 
27840, 550, 831 
27840, 550, 834 
27840, 550, 839 
27840, 550, 842 
27840, 550, 846 
27840, 550, 849 
27840, 550, 853 
27840, 550, 856 
27840, 550, 859 
27840, 550, 862 
27840, 550, 867 
27840, 550, 870 
27840, 550, 873 
27840, 550, 875 
27840, 550, 880 
27840, 550, 883 
27840, 550, 886 
27840, 550, 889 
27840, 550, 893 
27840, 550, 896 
27840, 550, 899 
27840, 550, 901 
27840, 550, 907 
27840, 550, 910 
27840, 550, 914 
27840, 550, 917 
27840, 550, 920 
27840, 550, 923 
27840, 550, 926 
27840, 550, 929 
27840, 550, 932 
27840, 550, 936 
27840, 550, 939 
27840, 550, 942 
27840, 550, 945 
27840, 550, 949 
27840, 550, 952 
27840, 550, 955 
27840, 550, 960 
27840, 550, 963 
27840, 550, 967 
27840, 550, 970 
27840, 550, 973 
27840, 550, 975 
27840, 550, 980 
27840, 550, 985 
27840, 550, 994 
27840, 550, 997 
27840, 550, 1001 
27840, 550, 1006 
27840, 550, 1009 
27840, 550, 1013 
27840, 550, 1016 
27840, 550, 1019 
27840, 550, 1022 
27840, 550, 1025 
27840, 550, 1028 
27840, 550, 1033 
27840, 550, 1035 
27840, 550, 1038 
27840, 550, 1043 
27840, 550, 1045 
27840, 550, 1048 
27840, 550, 1051 
27840, 550, 1056 
27840, 550, 1059 
27840, 550, 1063 
27840, 550, 1067 
27840, 550, 1072 
27840, 550, 1075 
27840, 550, 1079 
27840, 550, 1082 
27840, 550, 1087 
27840, 550, 1089 
27840, 550, 1094 
27840, 550, 1097 
27840, 550, 1101 
27840, 550, 1106 
27840, 550, 1110 
27840, 550, 1114 
27840, 550, 1117 
27840, 550, 1120 
27840, 550, 1123 
27840, 550, 1126 
27840, 550, 1129 
27840, 550, 1132 
27840, 550, 1135 
27840, 550, 1138 
27840, 550, 1143 
27840, 550, 1146 
27840, 550, 1149 
27840, 550, 1152 
27840, 550, 1155 
27840, 550, 1162 
27840, 550, 1165 
27840, 550, 1169 
27840, 550, 1171 
27840, 550, 1176 
27840, 550, 1179 
27840, 550, 1182 
27840, 550, 1184 
27840, 550, 1187 
27840, 550, 1190 
27840, 550, 1193 
27840, 550, 1196 
27840, 550, 1199 
27840, 550, 1205 
27840, 550, 1208 
27840, 550, 1210 
27840, 550, 1213 
27840, 550, 1216 
27840, 550, 1219 
27840, 550, 1224 
27840, 550, 1227 
27840, 550, 1230 
27840, 550, 1234 
27840, 550, 1236 
27840, 550, 1241 
27840, 550, 1244 
27840, 550, 1247 
27840, 550, 1250 
27840, 550, 1253 
27840, 550, 1257 
27840, 550, 1260 
27840, 550, 1264 
27840, 550, 1267 
27840, 550, 1270 
27840, 550, 1273 
27840, 550, 1276 
27840, 550, 1279 
27840, 550, 1282 
27840, 550, 1285 
27840, 550, 1288 
27840, 550, 1292 
27840, 550, 1295 
-11510, 550, 1298 
-11510, 550, 1301 
-11510, 550, 1306 
-11510, 550, 1308 
-11510, 550, 1313 
-11510, 550, 1316 
-11510, 550, 1319 
-11510, 550, 1323 
-11510, 550, 1326 
-11510, 550, 1329 
-11510, 550, 1333 
-11510, 550, 1336 
-11510, 550, 1339 
-11510, 550, 1341 
-11510, 550, 1343 
-11510, 550, 1346 
-11510, 550, 1350 
-11510, 550, 1351 
-11510, 550, 1353 
-11510, 550, 1355 
-11510, 550, 1357 
-11510, 550, 1358 
-11510, 550, 1360 
-11510, 550, 1361 
-11510, 550, 1363 
-11510, 550, 1364 
-11510, 550, 1366 
-11510, 550, 1367 
-11510, 550, 1368 
-11510, 550, 1369 
-11510, 550, 1370 
-11510, 550, 1370 
-11510, 550, 1371 
-11510, 550, 1372 
-11510, 550, 1373 
-11510, 550, 1373 
-11510, 550, 1374 
-11510, 550, 1374 
-11510, 550, 1374 
-11510, 550, 1375 
-11510, 550, 1375 
-11510, 550, 1375 
-11510, 550, 1375 
-11510, 550, 1375 
-11510, 550, 1375 
-11510, 550, 1375 
-11510, 550, 1375 
-11510, 550, 1375 
-11510, 550, 1374 
-11510, 550, 1374 
-11510, 550, 1374 
-11510, 550, 1373 
-11510, 550, 1373 
-11510, 550, 1372 
-11510, 550, 1371 
-11510, 550, 1371 
-11510, 550, 1370 
-11510, 550, 1369 
-11510, 550, 1369 
-11510, 550, 1368 
-11510, 550, 1368 
-11510, 550, 1367 
-11510, 550, 1366 
-11510, 550, 1366 
-11510, 550, 1365 
-11510, 550, 1364 
-11510, 550, 1363 
-11510, 550, 1363 
-11510, 550, 1362 
-11510, 550, 1361 
-11510, 550, 1361 
-11510, 550, 1359 
-11510, 550, 1358 
-11510, 550, 1357 
-11510, 550, 1356 
-11510, 550, 1355 
-11510, 550, 1354 
-11510, 550, 1354 
-11510, 550, 1353 
-11510, 550, 1352 
-11510, 550, 1350 
-11510, 550, 1349 
-11510, 550, 1348 
-11510, 550, 1347 
-11510, 550, 1346 
-11510, 550, 1344 
-11510, 550, 1343 
-11510, 550, 1342 
-11510, 550, 1341 
-11510, 550, 1340 
-11510, 550, 1339 
-11510, 550, 1338 
-11510, 550, 1337 
-11510, 550, 1336 
-11510, 550, 1335 
-11510, 550, 1334 
-11510, 550, 1333 
-11510, 550, 1332 
-11510, 550, 1331 
-11510, 550, 1330 
-11510, 550, 1328 
-11510, 550, 1327 
-11510, 550, 1326 
-11510, 550, 1325 
-11510, 550, 1324 
-11510, 550, 1323 
-11510, 550, 1322 
-11510, 550, 1320 
-11510, 550, 1319 
-11510, 550, 1318 
-11510, 550, 1316 
-11510, 550, 1315 
-11510, 550, 1314 
-11510, 550, 1312 
-11510, 550, 1311 
-11510, 550, 1310 
-11510, 550, 1309 
-11510, 550, 1307 
-11510, 550, 1305 
-11510, 550, 1304 
-11510, 550, 1302 
-11510, 550, 1301 
-11510, 550, 1299 
-11510, 550, 1298 
-11510, 550, 1296 
-11510, 550, 1295 
-11510, 550, 1294 
-11510, 550, 1293 
-11510, 550, 1292 
-11510, 550, 1291 
-11510, 550, 1289 
-11510, 550, 1288 
-11510, 550, 1287 
-11510, 550, 1286 
-11510, 550, 1284 
-11510, 550, 1283 
-11510, 550, 1281 
-11510, 550, 1280 
-11510, 550, 1279 
-11510, 550, 1278 
-11510, 550, 1277 
-11510, 550, 1276 
-11510, 550, 1275 
-11510, 550, 1273 
-11510, 550, 1271 
-11510, 550, 1270 
-11510, 550, 1269 
-11510, 550, 1267 
-11510, 550, 1266 
-11510, 550, 1265 
-11510, 550, 1264 
-11510, 550, 1262 
-11510, 550, 1261 
-11510, 550, 1260 
-11510, 550, 1258 
-11510, 550, 1257 
-11510, 550, 1256 
-11510, 550, 1254 
-11510, 550, 1253 
-11510, 550, 1252 
-11510, 550, 1250 
-11510, 550, 1249 
-11510, 550, 1248 
-11510, 550, 1247 
-11510, 550, 1245 
-11510, 550, 1244 
-11510, 550, 1243 
-11510, 550, 1242 
-11510, 550, 1241 
-11510, 550, 1239 
-11510, 550, 1238 
-11510, 550, 1237 
-11510, 550, 1236 
-11510, 550, 1234 
-11510, 550, 1233 
-11510, 550, 1232 
-11510, 550, 1231 
-11510, 550, 1230 
-11510, 550, 1229 
-11510, 550, 1228 
-11510, 550, 1227 
-11510, 550, 1226 
-11510, 550, 1224 
-11510, 550, 1223 
-11510, 550, 1222 
-11510, 550, 1221 
-11510, 550, 1220 
-11510, 550, 1219 
-11510, 550, 1218 
-11510, 550, 1216 
-11510, 550, 1215 
-11510, 550, 1214 
-11510, 550, 1213 
-11510, 550, 1212 
-11510, 550, 1211 
-11510, 550, 1209 
-11510, 550, 1208 
-11510, 550, 1207 
-11510, 550, 1205 
-11510, 550, 1204 
-11510, 550, 1203 
-11510, 550, 1202 
-11510, 550, 1201 
-11510, 550, 1199 
-11510, 550, 1198 
-11510, 550, 1197 
-11510, 550, 1196 
-11510, 550, 1195 
-11510, 550, 1194 
-11510, 550, 1191 
-11510, 550, 1190 
-11510, 550, 1188 
-11510, 550, 1187 
-11510, 550, 1186 
-11510, 550, 1185 
-11510, 550, 1183 
-11510, 550, 1182 
-11510, 550, 1181 
-11510, 550, 1179 
-11510, 550, 1178 
-11510, 550, 1177 
-11510, 550, 1176 
-11510, 550, 1174 
-11510, 550, 1172 
-11510, 550, 1171 
-11510, 550, 1170 
-11510, 550, 1169 
-11510, 550, 1168 
-11510, 550, 1167 
-11510, 550, 1165 
-11510, 550, 1164 
-11510, 550, 1162 
-11510, 550, 1161 
-11510, 550, 1160 
-11510, 550, 1158 
-11510, 550, 1157 
-11510, 550, 1156 
-11510, 550, 1155 
-11510, 550, 1154 
-11510, 550, 1152 
-11510, 550, 1151 
-11510, 550, 1150 
-11510, 550, 1148 
-11510, 550, 1147 
-11510, 550, 1146 
-11510, 550, 1145 
-11510, 550, 1143 
-11510, 550, 1142 
-11510, 550, 1141 
-11510, 550, 1140 
-11510, 550, 1139 
-11510, 550, 1137 
-11510, 550, 1136 
-11510, 550, 1135 
-11510, 550, 1133 
-11510, 550, 1132 
-11510, 550, 1131 
-11510, 550, 1130 
-11510, 550, 1128 
-11510, 550, 1127 
-11510, 550, 1125 
-11510, 550, 1123 
-11510, 550, 1122 
-11510, 550, 1121 
-11510, 550, 1119 
-11510, 550, 1118 
-11510, 550, 1117 
-11510, 550, 1115 
-11510, 550, 1114 
-11510, 550, 1112 
-11510, 550, 1111 
-11510, 550, 1110 
-11510, 550, 1109 
-11510, 550, 1108 
-11510, 550, 1107 
-11510, 550, 1105 
-11510, 550, 1104 
-11510, 550, 1103 
-11510, 550, 1102 
-11510, 550, 1101 
-11510, 550, 1100 
-11510, 550, 1098 
-11510, 550, 1097 
-11510, 550, 1096 
-11510, 550, 1095 
-11510, 550, 1093 
-11510, 550, 1092 
-11510, 550, 1091 
-11510, 550, 1090 
-11510, 550, 1089 
-11510, 550, 1087 
-11510, 550, 1085 
-11510, 550, 1084 
-11510, 550, 1082 
-11510, 550, 1081 
-11510, 550, 1079 
-11510, 550, 1078 
-11510, 550, 1077 
-11510, 550, 1076 
-11510, 550, 1075 
-11510, 550, 1074 
-11510, 550, 1071 
-11510, 550, 1070 
-11510, 550, 1069 
-11510, 550, 1068 
-11510, 550, 1067 
-11510, 550, 1066 
-11510, 550, 1065 
-11510, 550, 1064 
-11510, 550, 1063 
-11510, 550, 1061 
-11510, 550, 1060 
-11510, 550, 1059 
-11510, 550, 1058 
-11510, 550, 1057 
-11510, 550, 1056 
-11510, 550, 1055 
-11510, 550, 1054 
-11510, 550, 1052 
-11510, 550, 1051 
-11510, 550, 1049 
-11510, 550, 1048 
-11510, 550, 1047 
-11510, 550, 1046 
-11510, 550, 1044 
-11510, 550, 1043 
-11510, 550, 1042 
-11510, 550, 1040 
-11510, 550, 1038 
-11510, 550, 1037 
-11510, 550, 1036 
-11510, 550, 1035 
-11510, 550, 1034 
-11510, 550, 1033 
-11510, 550, 1031 
-11510, 550, 1029 
-11510, 550, 1028 
-11510, 550, 1026 
-11510, 550, 1025 
-11510, 550, 1023 
-11510, 550, 1022 
-11510, 550, 1020 
-11510, 550, 1019 
-11510, 550, 1018 
-11510, 550, 1017 
-11510, 550, 1015 
-11510, 550, 1014 
-11510, 550, 1013 
-11510, 550, 1011 
-11510, 550, 1010 
-11510, 550, 1009 
-11510, 550, 1008 
-11510, 550, 1007 
-11510, 550, 1006 
-11510, 550, 1005 
-11510, 550, 1004 
-11510, 550, 1003 
-11510, 550, 1002 
-11510, 550, 1001 
-11510, 550, 999 
-11510, 550, 998 
-11510, 550, 997 
-11510, 550, 996 
-11510, 550, 994 
-11510, 550, 992 
-11510, 550, 990 
-11510, 550, 989 
-11510, 550, 988 
-11510, 550, 988 
-11510, 550, 987 
-11510, 550, 985 
-11510, 550, 984 
-11510, 550, 982 
-11510, 550, 981 
-11510, 550, 979 
-11510, 550, 979 
-11510, 550, 978 
-11510, 550, 976 
-11510, 550, 975 
-11510, 550, 974 
-11510, 550, 972 
-11510, 550, 971 
-11510, 550, 970 
-11510, 550, 969 
-11510, 550, 967 
-11510, 550, 966 
-11510, 550, 964 
-11510, 550, 963 
-11510, 550, 962 
-11510, 550, 961 
-11510, 550, 959 
-11510, 550, 958 
-11510, 550, 957 
-11510, 550, 956 
-11510, 550, 955 
-11510, 550, 953 
-11510, 550, 952 
-11510, 550, 951 
-11510, 550, 949 
-11510, 550, 948 
-11510, 550, 946 
-11510, 550, 945 
-11510, 550, 943 
-11510, 550, 942 
-11510, 550, 941 
-11510, 550, 940 
-11510, 550, 939 
-11510, 550, 937 
-11510, 550, 936 
-11510, 550, 935 
-11510, 550, 934 
-11510, 550, 933 
-11510, 550, 932 
-11510, 550, 931 
-11510, 550, 930 
-11510, 550, 928 
-11510, 550, 927 
-11510, 550, 926 
-11510, 550, 925 
-11510, 550, 924 
-11510, 550, 923 
-11510, 550, 922 
-11510, 550, 921 
-11510, 550, 920 
-11510, 550, 919 
-11510, 550, 918 
-11510, 550, 917 
-11510, 550, 915 
-11510, 550, 914 
-11510, 550, 913 
-11510, 550, 912 
-11510, 550, 911 
-11510, 550, 910 
-11510, 550, 908 
-11510, 550, 907 
-11510, 550, 905 
-11510, 550, 904 
-11510, 550, 903 
-11510, 550, 901 
-11510, 550, 900 
-11510, 550, 898 
-11510, 550, 897 
-11510, 550, 895 
-11510, 550, 894 
-11510, 550, 893 
-25460, 550, 891 
-25460, 550, 890 
-25460, 550, 889 
-25460, 550, 888 
-25460, 550, 887 
-25460, 550, 886 
-25460, 550, 884 
-25460, 550, 883 
-25460, 550, 882 
-25460, 550, 880 
-25460, 550, 879 
-25460, 550, 878 
-25460, 550, 876 
-25460, 550, 875 
-25460, 550, 874 
-25460, 550, 873 
-25460, 550, 871 
-25460, 550, 870 
-25460, 550, 868 
-25460, 550, 867 
-25460, 550, 865 
-25460, 550, 863 
-25460, 550, 862 
-25460, 550, 861 
-25460, 550, 860 
-25460, 550, 857 
-25460, 550, 856 
-25460, 550, 854 
-25460, 550, 852 
-25460, 550, 851 
-25460, 550, 849 
-25460, 550, 848 
-25460, 550, 846 
-25460, 550, 844 
-25460, 550, 841 
-25460, 550, 839 
-25460, 550, 837 
-25460, 550, 836 
-25460, 550, 834 
-25460, 550, 831 
-25460, 550, 828 
-25460, 550, 822 
-25460, 550, 820 
-25460, 550, 818 
-25460, 550, 815 
-25460, 550, 813 
-25460, 550, 810 
-25460, 550, 808 
-25460, 550, 806 
-25460, 550, 804 
-25460, 550, 802 
-25460, 550, 799 
-25460, 550, 797 
-25460, 550, 794 
-25460, 550, 791 
-25460, 550, 789 
-25460, 550, 787 
-25460, 550, 784 
-25460, 550, 782 
-25460, 550, 778 
-25460, 550, 776 
-25460, 550, 774 
-25460, 550, 770 
-25460, 550, 768 
-25460, 550, 766 
-25460, 550, 763 
-25460, 550, 761 
-25460, 550, 758 
-25460, 550, 754 
-25460, 550, 751 
-25460, 550, 748 
-25460, 550, 746 
-25460, 550, 744 
-25460, 550, 741 
-25460, 550, 739 
-25460, 550, 736 
-25460, 550, 734 
-25460, 550, 730 
-25460, 550, 727 
-25460, 550, 724 
-25460, 550, 722 
-25460, 550, 720 
-25460, 550, 717 
-25460, 550, 714 
-25460, 550, 712 
-25460, 550, 709 
-25460, 550, 706 
-25460, 550, 704 
-25460, 550, 701 
-25460, 550, 699 
-25460, 550, 696 
-25460, 550, 692 
-25460, 550, 690 
-25460, 550, 687 
-25460, 550, 685 
-25460, 550, 681 
-25460, 550, 678 
-25460, 550, 676 
-25460, 550, 672 
-25460, 550, 669 
-25460, 550, 667 
-25460, 550, 664 
-25460, 550, 662 
-25460, 550, 658 
-25460, 550, 654 
-25460, 550, 651 
-25460, 550, 649 
-25460, 550, 646 
-25460, 550, 644 
-25460, 550, 642 
-25460, 550, 639 
-25460, 550, 637 
-25460, 550, 634 
-25460, 550, 630 
-25460, 550, 628 
-25460, 550, 625 
-25460, 550, 623 
-25460, 550, 620 
-25460, 550, 618 
-25460, 550, 615 
-25460, 550, 612 
-25460, 550, 610 
-25460, 550, 605 
-25460, 550, 602 
-25460, 550, 600 
-25460, 550, 596 
-25460, 550, 592 
-25460, 550, 590 
-25460, 550, 587 
-25460, 550, 585 
-25460, 550, 580 
-25460, 550, 577 
-25460, 550, 574 
-25460, 550, 572 
-25460, 550, 569 
-25460, 550, 565 
-25460, 550, 561 
-25460, 550, 559 
-25460, 550, 555 
-25460, 550, 552 
-25460, 550, 549 
-25460, 550, 546 
-25460, 550, 543 
-25460, 550, 541 
-25460, 550, 539 
-25460, 550, 536 
-25460, 550, 534 
-25460, 550, 531 
-25460, 550, 526 
-25460, 550, 524 
-25460, 550, 521 
-25460, 550, 519 
-25460, 550, 516 
-25460, 550, 514 
-25460, 550, 511 
-25460, 550, 507 
-25460, 550, 504 
-25460, 550, 501 
-25460, 550, 498 
-25460, 550, 496 
-25460, 550, 493 
-25460, 550, 490 
-25460, 550, 488 
-25460, 550, 485 
-25460, 550, 482 
-25460, 550, 480 
-25460, 550, 475 
-25460, 550, 473 
-25460, 550, 470 
-25460, 550, 468 
-25460, 550, 464 
-25460, 550, 461 
-25460, 550, 458 
-25460, 550, 455 
-25460, 550, 452 
-25460, 550, 450 
-25460, 550, 447 
-25460, 550, 444 
-25460, 550, 442 
-25460, 550, 439 
-25460, 550, 437 
-25460, 550, 434 
-25460, 550, 432 
-25460, 550, 429 
-25460, 550, 426 
-25460, 550, 422 
-25460, 550, 419 
-25460, 550, 416 
-25460, 550, 414 
-25460, 550, 411 
-25460, 550, 409 
-25460, 550, 406 
-25460, 550, 402 
-25460, 550, 398 
-25460, 550, 395 
-25460, 550, 392 
-25460, 550, 389 
-25460, 550, 386 
-25460, 550, 383 
-25460, 550, 380 
-25460, 550, 378 
-25460, 550, 375 
-25460, 550, 370 
-25460, 550, 368 
-25460, 550, 365 
-25460, 550, 360 
-25460, 550, 357 
-25460, 550, 355 
-25460, 550, 352 
-25460, 550, 350 
-25460, 550, 345 
-25460, 550, 342 
-25460, 550, 340 
-25460, 550, 337 
-25460, 550, 334 
-25460, 550, 332 
-25460, 550, 329 
-25460, 550, 327 
-25460, 550, 324 
-25460, 550, 319 
-25460, 550, 316 
-25460, 550, 314 
-25460, 550, 311 
-25460, 550, 309 
-25460, 550, 306 
-25460, 550, 304 
-25460, 550, 300 
-25460, 550, 297 
-25460, 550, 291 
-25460, 550, 288 
-25460, 550, 286 
-25460, 550, 283 
-25460, 550, 281 
-25460, 550, 278 
-25460, 550, 275 
-25460, 550, 272 
-25460, 550, 270 
-25460, 550, 265 
-25460, 550, 263 
-25460, 550, 260 
-25460, 550, 257 
-25460, 550, 255 
-25460, 550, 251 
-25460, 550, 248 
-25460, 550, 246 
-25460, 550, 243 
-25460, 550, 240 
-25460, 550, 237 
-25460, 550, 232 
-25460, 550, 229 
-25460, 550, 226 
-25460, 550, 224 
-25460, 550, 221 
-25460, 550, 219 
-25460, 550, 216 
-25460, 550, 212 
-25460, 550, 210 
-25460, 550, 207 
-25460, 550, 203 
-25460, 550, 200 
-25460, 550, 197 
-25460, 550, 193 
-25460, 550, 190 
-25460, 550, 186 
-25460, 550, 184 
-25460, 550, 180 
-25460, 550, 178 
-25460, 550, 175 
-25460, 550, 171 
-25460, 550, 168 
-25460, 550, 166 
-25460, 550, 160 
-25460, 550, 158 
-25460, 550, 155 
-25460, 550, 152 
-25460, 550, 150 
-25460, 550, 147 
-25460, 550, 144 
-25460, 550, 142 
-25460, 550, 139 
-25460, 550, 137 
-25460, 550, 133 
-25460, 550, 130 
-25460, 550, 127 
-25460, 550, 125 
-25460, 550, 121 
-25460, 550, 117 
-25460, 550, 113 
-25460, 550, 109 
-25460, 550, 106 
-25460, 550, 103 
-25460, 550, 101 
-25460, 550, 98 
-25460, 550, 96 
-25460, 550, 93 
-25460, 550, 89 
-25460, 550, 86 
-25460, 550, 83 
-25460, 550, 80 
-25460, 550, 76 
-25460, 550, 74 
-25460, 550, 71 
-25460, 550, 67 
-25460, 550, 65 
-25460, 550, 61 
-25460, 550, 57 
-25460, 550, 55 
-25460, 550, 51 
-25460, 550, 48 
-25460, 550, 44 
-25460, 550, 41 
-25460, 550, 39 
-25460, 550, 35 
-25460, 550, 33 
-25460, 550, 29 
-25460, 550, 27 
-25460, 550, 24 
-25460, 550, 21 
-25460, 550, 18 
-25460, 550, 15 
-25460, 550, 11 
-25460, 550, 9 
-25460, 550, 3 
-25460, 550, 0 
-25460, 550, -2 
-25460, 550, -5 
-25460, 550, -7 
-25460, 550, -10 
-25460, 550, -14 
-25460, 550, -16 
-25460, 550, -19 
-25460, 550, -23 
-25460, 550, -25 
-25460, 550, -28 
-25460, 550, -30 
-25460, 550, -34 
-25460, 550, -37 
-25460, 550, -40 
-25460, 550, -42 
-25460, 550, -45 
-25460, 550, -48 
-25460, 550, -51 
-25460, 550, -55 
-25460, 550, -57 
-25460, 550, -60 
-25460, 550, -64 
-25460, 550, -67 
-25460, 550, -69 
-25460, 550, -73 
-25460, 550, -75 
-25460, 550, -78 
-25460, 550, -82 
-25460, 550, -85 
-25460, 550, -87 
-25460, 550, -90 
-25460, 550, -93 
-25460, 550, -96 
-25460, 550, -99 
-25460, 550, -102 
-25460, 550, -105 
-25460, 550, -108 
-25460, 550, -110 
-25460, 550, -113 
-25460, 550, -116 
-25460, 550, -119 
-25460, 550, -121 
-25460, 550, -124 
-25460, 550, -128 
-25460, 550, -131 
-25460, 550, -133 
-25460, 550, -135 
-25460, 550, -138 
-25460, 550, -142 
-25460, 550, -146 
-25460, 550, -150 
-25460, 550, -154 
-25460, 550, -157 
-25460, 550, -159 
-25460, 550, -162 
-25460, 550, -168 
-25460, 550, -171 
-25460, 550, -174 
-25460, 550, -179 
-25460, 550, -182 
-25460, 550, -184 
-25460, 550, -188 
-25460, 550, -193 
-25460, 550, -195 
-25460, 550, -198 
-25460, 550, -200 
-25460, 550, -202 
-25460, 550, -206 
-25460, 550, -209 
-25460, 550, -212 
-25460, 550, -214 
-25460, 550, -217 
-25460, 550, -219 
-25460, 550, -222 
-25460, 550, -224 
-25460, 550, -227 
-25460, 550, -231 
-25460, 550, -235 
-25460, 550, -237 
-25460, 550, -240 
-25460, 550, -243 
-25460, 550, -246 
-25460, 550, -250 
-25460, 550, -254 
-25460, 550, -259 
-25460, 550, -261 
-25460, 550, -264 
-25460, 550, -266 
-25460, 550, -269 
-25460, 550, -272 
-25460, 550, -275 
-25460, 550, -277 
-25460, 550, -280 
-25460, 550, -285 
-25460, 550, -287 
-25460, 550, -290 
-25460, 550, -293 
-25460, 550, -297 
-25460, 550, -299 
-25460, 550, -302 
-25460, 550, -304 
-25460, 550, -308 
-25460, 550, -310 
-25460, 550, -313 
-25460, 550, -317 
-25460, 550, -320 
-25460, 550, -322 
-25460, 550, -325 
-25460, 550, -328 
-25460, 550, -331 
-25460, 550, -334 
21040, 550, -337 
21040, 550, -339 
21040, 550, -342 
21040, 550, -344 
21040, 550, -347 
21040, 550, -349 
21040, 550, -353 
21040, 550, -357 
21040, 550, -360 
21040, 550, -364 
21040, 550, -367 
21040, 550, -369 
21040, 550, -372 
21040, 550, -375 
21040, 550, -379 
21040, 550, -381 
21040, 550, -383 
21040, 550, -385 
21040, 550, -387 
21040, 550, -389 
21040, 550, -390 
21040, 550, -392 
21040, 550, -394 
21040, 550, -395 
21040, 550, -396 
21040, 550, -398 
21040, 550, -399 
21040, 550, -400 
21040, 550, -401 
21040, 550, -402 
21040, 550, -403 
21040, 550, -404 
21040, 550, -405 
21040, 550, -405 
21040, 550, -406 
21040, 550, -406 
21040, 550, -407 
21040, 550, -407 
21040, 550, -408 
21040, 550, -409 
21040, 550, -409 
21040, 550, -409 
21040, 550, -409 
21040, 550, -408 
21040, 550, -408 
21040, 550, -408 
21040, 550, -408 
21040, 550, -407 
21040, 550, -407 
21040, 550, -406 
21040, 550, -405 
21040, 550, -405 
21040, 550, -403 
21040, 550, -403 
21040, 550, -401 
21040, 550, -400 
21040, 550, -399 
21040, 550, -398 
21040, 550, -397 
21040, 550, -396 
21040, 550, -394 
21040, 550, -392 
21040, 550, -391 
21040, 550, -389 
21040, 550, -387 
21040, 550, -385 
21040, 550, -384 
21040, 550, -383 
21040, 550, -381 
21040, 550, -379 
21040, 550, -377 
21040, 550, -375 
21040, 550, -374 
21040, 550, -373 
