T, Pr, Pm
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 0 
165000, 550, 1 
164750, 550, 1 
164750, 550, 2 
164700, 550, 3 
164400, 550, 3 
164150, 550, 4 
163850, 550, 5 
163550, 550, 6 
163250, 550, 8 
162950, 550, 9 
162400, 550, 11 
161800, 550, 13 
161200, 550, 16 
160850, 550, 19 
159700, 550, 22 
158850, 550, 25 
158200, 550, 29 
156700, 550, 31 
155850, 550, 34 
154950, 550, 39 
154050, 550, 44 
151950, 550, 47 
150800, 550, 52 
149850, 550, 55 
148700, 550, 59 
147500, 550, 63 
146300, 550, 67 
145100, 550, 71 
143900, 550, 76 
142700, 550, 80 
141500, 550, 86 
140050, 550, 90 
138800, 550, 96 
137350, 550, 101 
136100, 550, 108 
133150, 550, 113 
131650, 550, 120 
130150, 550, 125 
128900, 550, 130 
127450, 550, 135 
125700, 550, 144 
122650, 550, 150 
121150, 550, 157 
117900, 550, 163 
116350, 550, 171 
114600, 550, 181 
111300, 550, 187 
109750, 550, 192 
108000, 550, 201 
106450, 550, 209 
102900, 550, 215 
101100, 550, 221 
99550, 550, 226 
97800, 550, 232 
96000, 550, 238 
94200, 550, 244 
92400, 550, 250 
90600, 550, 259 
88800, 550, 265 
87000, 550, 271 
85200, 550, 277 
83400, 550, 283 
81600, 550, 289 
79800, 550, 295 
78000, 550, 301 
76200, 550, 314 
72600, 550, 322 
68700, 550, 328 
66900, 550, 335 
65100, 550, 341 
63050, 550, 347 
61200, 550, 356 
59400, 550, 365 
55500, 550, 371 
55500, 550, 381 
51650, 550, 387 
49800, 550, 393 
48000, 550, 400 
45950, 550, 409 
44100, 550, 415 
42300, 550, 421 
40250, 550, 427 
38400, 550, 434 
36600, 550, 439 
34550, 550, 445 
32700, 550, 451 
30900, 550, 457 
29100, 550, 463 
27300, 550, 469 
25500, 550, 478 
21900, 550, 484 
20100, 550, 491 
18550, 550, 497 
16800, 550, 505 
15250, 550, 510 
13500, 550, 516 
11950, 550, 521 
10200, 550, 526 
8650, 550, 533 
5650, 550, 539 
4150, 550, 549 
1400, 550, 554 
-50, 550, 559 
-1550, 550, 563 
-2800, 550, 567 
-4000, 550, 571 
-5200, 550, 575 
-6400, 550, 579 
-7600, 550, 582 
-8800, 550, 586 
-10000, 550, 591 
-12100, 550, 594 
-13050, 550, 597 
-13950, 550, 600 
-14850, 550, 603 
-15750, 550, 606 
-16650, 550, 612 
-18450, 550, 614 
-19350, 550, 617 
-20000, 550, 622 
-21500, 550, 625 
-22350, 550, 628 
-23000, 550, 630 
-23600, 550, 632 
-24200, 550, 634 
-24800, 550, 636 
-25400, 550, 638 
-26000, 550, 641 
-26600, 550, 644 
-27800, 550, 645 
-28150, 550, 646 
-28450, 550, 648 
-29000, 550, 649 
-29650, 550, 650 
-29950, 550, 652 
-30250, 550, 653 
-30850, 550, 654 
-31200, 550, 655 
-31500, 550, 656 
-31750, 550, 656 
-31800, 550, 656 
-31800, 550, 656 
-31800, 550, 656 
-31800, 550, 655 
-31550, 550, 655 
-31500, 550, 655 
-31500, 550, 655 
-31500, 550, 654 
-31500, 550, 653 
-31250, 550, 653 
-30950, 550, 652 
-30650, 550, 651 
-30350, 550, 650 
-30050, 550, 649 
-30000, 550, 648 
-29750, 550, 647 
-29450, 550, 646 
-28900, 550, 643 
-28250, 550, 642 
-27700, 550, 640 
-27350, 550, 638 
-26800, 550, 637 
-26450, 550, 635 
-25900, 550, 633 
-25300, 550, 631 
-24700, 550, 629 
-24350, 550, 628 
-23800, 550, 626 
-23200, 550, 624 
-22850, 550, 623 
-22300, 550, 621 
-21700, 550, 618 
-20500, 550, 616 
-19900, 550, 613 
-19300, 550, 611 
-18700, 550, 608 
-18100, 550, 606 
-17500, 550, 604 
-16900, 550, 602 
-16300, 550, 599 
-15100, 550, 597 
-14250, 550, 595 
-13600, 550, 593 
-13250, 550, 591 
-12700, 550, 589 
-12100, 550, 587 
-11250, 550, 585 
-10600, 550, 581 
-9400, 550, 579 
-8800, 550, 578 
-8200, 550, 575 
-7850, 550, 573 
-7300, 550, 571 
-6700, 550, 568 
-5500, 550, 567 
-4900, 550, 564 
-4550, 550, 562 
-4000, 550, 560 
-3100, 550, 558 
-2500, 550, 557 
-2150, 550, 555 
-1600, 550, 554 
-1250, 550, 553 
-950, 550, 551 
-400, 550, 550 
0, -2200, 0 
-550000, -2200, 0 
-660000, -2200, 0 
-660000, -2200, 0 
-660000, -2200, 0 
-660000, -2200, 0 
-660000, -2200, 0 
-660000, -2200, 0 
-660000, -2200, 0 
-660000, -2200, 0 
-660000, -2200, -1 
-660000, -2200, -1 
-659750, -2200, -2 
-659450, -2200, -4 
-659150, -2200, -5 
-658600, -2200, -6 
-658250, -2200, -8 
-657950, -2200, -9 
-657400, -2200, -11 
-657050, -2200, -14 
-655900, -2200, -19 
-655000, -2200, -24 
-652900, -2200, -29 
-651450, -2200, -35 
-649900, -2200, -42 
-648150, -2200, -50 
-645150, -2200, -57 
-643050, -2200, -64 
-640700, -2200, -74 
-638300, -2200, -84 
-635900, -2200, -94 
-632000, -2200, -105 
-629350, -2200, -119 
-625150, -2200, -131 
-620650, -2200, -143 
-617650, -2200, -156 
-614650, -2200, -166 
-611650, -2200, -176 
-608400, -2200, -187 
-605100, -2200, -198 
-601800, -2200, -209 
-598500, -2200, -220 
-595150, -2200, -237 
-589800, -2200, -248 
-586450, -2200, -260 
-582900, -2200, -272 
-579300, -2200, -289 
-573600, -2200, -301 
-570000, -2200, -316 
-566400, -2200, -332 
-560700, -2200, -346 
-556850, -2200, -362 
-553200, -2200, -377 
-547500, -2200, -390 
-543600, -2200, -406 
-539700, -2200, -422 
-533750, -2200, -434 
-529850, -2200, -447 
-525950, -2200, -460 
-522050, -2200, -473 
-518100, -2200, -489 
-514200, -2200, -502 
-510050, -2200, -515 
-506150, -2200, -532 
-502200, -2200, -551 
-496200, -2200, -567 
-489950, -2200, -584 
-486050, -2200, -597 
-482100, -2200, -613 
-477950, -2200, -627 
-473750, -2200, -640 
-469850, -2200, -654 
-465650, -2200, -670 
-459650, -2200, -688 
-455450, -2200, -702 
-451500, -2200, -715 
-447350, -2200, -728 
-443150, -2200, -742 
-439200, -2200, -759 
-432950, -2200, -772 
-428750, -2200, -785 
-424800, -2200, -799 
-420650, -2200, -812 
-416450, -2200, -829 
-412250, -2200, -846 
-408050, -2200, -860 
-403850, -2200, -877 
-397850, -2200, -893 
-393650, -2200, -907 
-389450, -2200, -924 
-383150, -2200, -937 
-379250, -2200, -953 
-375050, -2200, -969 
-370850, -2200, -984 
-366650, -2200, -998 
-362450, -2200, -1012 
-358250, -2200, -1028 
-351950, -2200, -1042 
-347800, -2200, -1059 
-343850, -2200, -1079 
-337550, -2200, -1096 
-331250, -2200, -1110 
-327050, -2200, -1124 
-322850, -2200, -1140 
-318650, -2200, -1156 
-314450, -2200, -1177 
-308150, -2200, -1191 
-303950, -2200, -1210 
-297900, -2200, -1231 
-291400, -2200, -1244 
-287450, -2200, -1258 
-283250, -2200, -1272 
-279050, -2200, -1286 
-274850, -2200, -1302 
-270650, -2200, -1316 
-266450, -2200, -1330 
-262250, -2200, -1343 
-258050, -2200, -1367 
-251750, -2200, -1384 
-245450, -2200, -1401 
-241250, -2200, -1415 
-237050, -2200, -1429 
-232850, -2200, -1442 
-228650, -2200, -1456 
-224450, -2200, -1477 
-218150, -2200, -1490 
-213950, -2200, -1504 
-209750, -2200, -1517 
-205550, -2200, -1535 
-201350, -2200, -1548 
-197150, -2200, -1562 
-192950, -2200, -1577 
-188750, -2200, -1591 
-184550, -2200, -1608 
-178250, -2200, -1626 
-174050, -2200, -1646 
-167750, -2200, -1660 
-163550, -2200, -1676 
-159350, -2200, -1696 
-153050, -2200, -1715 
-146750, -2200, -1728 
-142550, -2200, -1744 
-138350, -2200, -1765 
-132050, -2200, -1779 
-127850, -2200, -1796 
-121550, -2200, -1810 
-117100, -2200, -1826 
-113100, -2200, -1840 
-108950, -2200, -1857 
-104500, -2200, -1871 
-100250, -2200, -1885 
-96050, -2200, -1898 
-91850, -2200, -1912 
-87650, -2200, -1929 
-81350, -2200, -1943 
-77150, -2200, -1960 
-72950, -2200, -1974 
-68750, -2200, -1994 
-62450, -2200, -2011 
-58250, -2200, -2028 
-51950, -2200, -2045 
-47750, -2200, -2062 
-41450, -2200, -2075 
-37250, -2200, -2092 
-33350, -2200, -2105 
-29400, -2200, -2117 
-25500, -2200, -2130 
-21600, -2200, -2143 
-17700, -2200, -2154 
-14100, -2200, -2166 
-10500, -2200, -2180 
-7150, -2200, -2193 
-2100, -2200, -2203 
950, -2200, -2213 
3950, -2200, -2218 
5200, -2200, -2222 
6650, -2200, -2228 
7900, -2200, -2235 
10600, -2200, -2239 
11800, -2200, -2247 
13950, -2200, -2254 
16050, -2200, -2260 
18100, -2200, -2268 
19950, -2200, -2274 
21450, -2200, -2279 
23250, -2200, -2284 
24750, -2200, -2288 
26000, -2200, -2293 
28100, -2200, -2298 
29000, -2200, -2302 
30550, -2200, -2305 
31150, -2200, -2308 
32350, -2200, -2309 
32700, -2200, -2311 
33250, -2200, -2312 
33550, -2200, -2313 
33850, -2200, -2313 
33900, -2200, -2312 
33600, -2200, -2312 
33600, -2200, -2310 
33050, -2200, -2308 
32750, -2200, -2307 
32150, -2200, -2305 
31550, -2200, -2303 
30950, -2200, -2300 
30050, -2200, -2298 
29450, -2200, -2296 
28850, -2200, -2292 
28000, -2200, -2288 
26500, -2200, -2285 
25600, -2200, -2282 
24700, -2200, -2277 
23500, -2200, -2274 
22300, -2200, -2270 
21350, -2200, -2265 
19600, -2200, -2260 
18100, -2200, -2255 
16300, -2200, -2249 
15100, -2200, -2243 
13300, -2200, -2238 
12100, -2200, -2234 
10900, -2200, -2230 
9700, -2200, -2226 
8200, -2200, -2225 
7600, -2200, -2223 
7250, -2200, -2221 
6700, -2200, -2219 
6100, -2200, -2218 
5500, -2200, -2216 
4900, -2200, -2214 
4550, -2200, -2212 
4000, -2200, -2211 
3400, -2200, -2209 
3050, -2200, -2207 
2500, -2200, -2205 
1600, -2200, -2204 
1250, -2200, -2202 
700, -2200, -2201 
350, -2200, -2199 
0, 31, 0 
9300, 31, 0 
9300, 31, 0 
9300, 31, 0 
9300, 31, 1 
9300, 31, 1 
9050, 31, 1 
9000, 31, 1 
9000, 31, 1 
9000, 31, 2 
9000, 31, 2 
8750, 31, 2 
8700, 31, 3 
8700, 31, 3 
8450, 31, 4 
8400, 31, 4 
8150, 31, 5 
7850, 31, 5 
7800, 31, 6 
7800, 31, 6 
7550, 31, 7 
7250, 31, 8 
6950, 31, 8 
6900, 31, 9 
6650, 31, 9 
6600, 31, 10 
6600, 31, 10 
6350, 31, 11 
6050, 31, 12 
6000, 31, 12 
5750, 31, 13 
5700, 31, 14 
5400, 31, 14 
5150, 31, 15 
4850, 31, 15 
4800, 31, 16 
4550, 31, 16 
4500, 31, 17 
4250, 31, 18 
4200, 31, 18 
3950, 31, 19 
3900, 31, 19 
3650, 31, 20 
3350, 31, 21 
3300, 31, 21 
3050, 31, 22 
3000, 31, 22 
2750, 31, 22 
2700, 31, 23 
2450, 31, 23 
2400, 31, 24 
2150, 31, 24 
2100, 31, 25 
2100, 31, 25 
1800, 31, 26 
1550, 31, 26 
1500, 31, 27 
1250, 31, 27 
1200, 31, 28 
1200, 31, 28 
950, 31, 28 
900, 31, 29 
650, 31, 29 
600, 31, 29 
600, 31, 29 
350, 31, 30 
300, 31, 30 
